stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-83.03333295201637,11.441850843658967,-4.605383395262515,-0.1715112251319034,-0.2169068698609458,-0.009354255427548013,0.9609619177502698
0,0,-83.66940261509355,11.209689601093448,-4.809139477781082,-0.18256541253901407,-0.21816012456465944,-0.014226996355107189,0.9585789601118437
0,0,-84.27746831057294,10.851970948771124,-4.857029724824216,-0.23723956108743552,-0.1975504306269982,-0.020710497702372533,0.9509270704418129
0,0,-84.9762974968061,10.937472032167667,-4.922812193664555,-0.23423779586933857,-0.19534924551326996,-0.02577839951720846,0.9520014713129394
0,0,-85.44322783299096,10.534731266108166,-5.268898796271618,-0.19640889870042558,-0.19500625262435084,-0.03214241460264474,0.9603972985864785
0,0,-85.43211382701466,9.850386498913382,-5.091279207024556,-0.19704296716483688,-0.1967864972617992,-0.030810559705307914,0.9599478386854957
0,0,-85.41808328501449,9.282945992502507,-4.669598740823722,-0.21749632659538415,-0.1868563099242478,-0.0068710774946879735,0.957983744983739
0,0,-86.03269196547211,9.41303398727489,-4.994149635942251,-0.15615625716467488,-0.12949349794529028,-0.010768762710429215,0.9791479413693823
0,0,-86.2934171529691,10.049914415665885,-5.156647932970751,-0.15800007943340924,-0.1279519153628674,-0.0027675824924263738,0.9791101177810173
0,0,-85.59218353179865,10.140257048665491,-5.1671177564115665,-0.1453888041007727,-0.17549338413701346,0.017706134222003275,0.9735248638721038
0,0,-86.15402011766419,9.713835573791682,-5.217161502768199,-0.1433466201973438,-0.1774081769645372,0.015683181117805676,0.9735153429988374
0,0,-86.54413384767145,9.219065578201498,-5.538119333524071,-0.1398831070204352,-0.18424781934033133,0.019592794080189508,0.9726775312809346
0,0,-87.22408223852962,9.37799233826195,-5.649530601832373,-0.1392394495033524,-0.18146526603442958,0.017049959127235646,0.9733406555871468
0,0,-87.86341415576094,9.25103062811064,-5.923639017910367,-0.13711542644235838,-0.1852295000047595,0.024809957277451618,0.9727660860553312
0,0,-88.52058532120417,9.186959049468475,-6.176662519032879,-0.13380972808962646,-0.19037619912342763,0.032387046418310916,0.9720097420809092
0,0,-88.95761725645664,9.110327823824512,-6.727235623012521,-0.12923338834847156,-0.19539030008999597,0.03587955535238702,0.9715112039881112
0,0,-89.63285633708219,9.310090511148243,-6.791633237480494,-0.12496483034730595,-0.18854155786275184,0.02950871664705216,0.9736349972021341
